Ticker	Yearly Change	Percentage Charge	Stock Volume	Quote at BoY	Quote at EoY	LTM_Max	LTM_Min			Ticker	Value
RAS-B	0.95	3.97%	 1,055,700 	23.95	24.9	25.45	23.59				
RAS-C	-0.09	-0.36%	 1,171,400 	25.15	25.06	25.74	24.44				
RATE	-5.51	-30.71%	 181,096,800 	17.94	12.43	21.15	9.66				
RAX	7.68	19.63%	 749,227,100 	39.13	46.81	48.24	26.28				
RBA	3.96	17.27%	 100,902,200 	22.93	26.89	27.25	21.8				
RBC	1.48	2.01%	 74,012,200 	73.72	75.2	80.02	63.13				
RBS	0.78	6.88%	 206,404,800 	11.33	12.11	12.57	9.86				
RBS-F	0.85	3.42%	 2,147,500 	24.88	25.73	26.44	24.88				
RBS-H	1.31	5.42%	 4,172,300 	24.19	25.5	25.92	24.19				
RBS-L	4.01	20.53%	 16,374,000 	19.53	23.54	24.05	19.53				
RBS-S	3.34	15.53%	 21,558,600 	21.51	24.85	25.07	21.51				
RCI	-6.39	-14.12%	 89,435,500 	45.25	38.86	45.25	36.89				
RCL	35.01	73.83%	 538,281,500 	47.42	82.43	83.56	46.06				
RCS	-0.31	-3.17%	 31,583,600 	9.78	9.47	10.81	9.47				
RDC	-12.04	-34.05%	 532,470,400 	35.36	23.32	35.36	19.81				
RDN	2.6	18.41%	 786,355,600 	14.12	16.72	17.49	12.45				
RDS.A	-4.32	-6.06%	 595,260,200 	71.27	66.95	83.12	60.93				
RDS.B	-5.55	-7.39%	 203,791,400 	75.11	69.56	87.92	62.51				
RDY	9.42	22.96%	 72,080,200 	41.03	50.45	58.39	38.67				
RE	14.43	9.26%	 85,166,600 	155.87	170.3	176.27	137.48				
REG	17.48	37.75%	 120,276,500 	46.3	63.78	64.96	45.97				
REG-F	3.61	16.64%	 7,934,700 	21.7	25.31	26.73	21.7				
REG-G	4.71	23.57%	 2,547,700 	19.98	24.69	25.24	19.98				
REN	-38.55	-85.38%	 233,828,200 	45.15	6.6	47.1	5.15				
RENN	-0.54	-17.70%	 314,822,700 	3.05	2.51	4.78	2.47				
RES	-4.81	-26.95%	 285,445,500 	17.85	13.04	24.91	11.86				
RESI	-10.71	-35.57%	 205,234,600 	30.11	19.4	34.81	18.54				
REV	9.2	36.86%	 13,194,500 	24.96	34.16	35.55	22.54				
REX	17.26	38.60%	 44,672,100 	44.71	61.97	108.16	38.25				
REXR	2.51	19.02%	 54,480,100 	13.2	15.71	16	12.83				
RF	0.67	6.77%	 3,688,822,000 	9.89	10.56	11.3	9.06				
RF-A	2.88	13.00%	 13,990,600 	22.15	25.03	25.6	22.15				
RF-B	0.5	2.01%	 31,415,400 	24.86	25.36	25.84	24.86				
RFI	1.21	10.09%	 17,018,600 	11.99	13.2	13.37	11.86				
RFP	1.59	9.93%	 80,767,800 	16.02	17.61	21.45	14.91				
RFT	-1.58	-6.34%	 2,321,400 	24.92	23.34	25.3	22.7				
RFTA	-0.52	-2.09%	 1,462,100 	24.88	24.36	25.03	23.51				
RGA	10.21	13.19%	 96,068,900 	77.41	87.62	89.22	71.51				
RGC	1.91	9.82%	 273,019,100 	19.45	21.36	23.09	18.2				
RGR	-38.46	-52.62%	 93,220,400 	73.09	34.63	84.94	34.11				
RGS	2.25	15.51%	 114,763,400 	14.51	16.76	17.5	12.04				
RGT	-0.85	-9.56%	 11,360,200 	8.89	8.04	9.53	7.77				
RH	28.71	42.66%	 261,719,100 	67.3	96.01	99.07	54.85				
RHI	16.39	39.03%	 245,960,900 	41.99	58.38	58.99	39.17				
RHP	10.96	26.23%	 124,955,100 	41.78	52.74	54.82	40.5				
RHT	13.1	23.38%	 420,790,200 	56.04	69.14	71.09	48.19				
RICE	-0.93	-4.25%	 312,710,000 	21.9	20.97	33.32	20.97				
RIG	-31.09	-62.91%	 1,978,421,700 	49.42	18.33	49.42	16.25				
RIGP	-9.68	-39.84%	 55,568,900 	24.3	14.62	28.75	13.78				
RIO	-10.37	-18.38%	 711,483,900 	56.43	46.06	59.93	40.7				
RJD	2.29	9.16%	 7,703,400 	25	27.29	27.3	25				
RJF	5.1	9.77%	 168,708,600 	52.19	57.29	57.75	48.14				
RL	8.59	4.86%	 236,066,700 	176.57	185.16	186.73	147.34				
RLGY	-4.98	-10.07%	 441,247,400 	49.47	44.49	49.98	33.86				
RLH	0.29	4.79%	 4,491,700 	6.05	6.34	6.34	5.33				
RLI	0.71	1.46%	 32,081,000 	48.69	49.4	50.54	40.31				
RLJ	9.21	37.87%	 181,061,500 	24.32	33.53	34.23	24.07				
RM	-18.12	-53.40%	 42,118,900 	33.93	15.81	35.93	11.28				
RMAX	2.18	6.80%	 20,599,900 	32.07	34.25	37.18	25.95				
RMD	8.98	19.07%	 246,072,400 	47.08	56.06	57.39	42.03				
RMP	0.45	2.76%	 23,973,500 	16.3	16.75	17.86	15.74				
RMT	-2.53	-20.06%	 21,845,700 	12.61	10.08	13	9.6				
RNG	-3.45	-18.78%	 117,028,300 	18.37	14.92	23.52	10.17				
RNP	3.29	20.96%	 29,933,000 	15.7	18.99	19.71	15.68				
RNR	-0.12	-0.12%	 113,981,800 	97.34	97.22	108.42	89.8				
RNR-C	3.81	17.55%	 2,421,700 	21.71	25.52	25.52	21.71				
RNR-E	4.3	23.29%	 11,195,800 	18.46	22.76	23.72	18.46				
ROG	19.94	32.42%	 21,822,300 	61.5	81.44	81.51	51.77				
ROK	-6.96	-5.89%	 211,702,800 	118.16	111.2	127.83	98.6				
ROL	1.8734	9.28%	 39,361,400 	20.1933	22.0667	22.5267	18.1				
ROP	17.67	12.74%	 106,205,000 	138.68	156.35	160.48	128.99				
ROYT	-7.55	-59.54%	 87,841,700 	12.68	5.13	14.22	5.04				
RPA-A	5.12	24.29%	 3,780,300 	21.08	26.2	26.5	21.08				
RPAI	3.97	31.21%	 318,391,900 	12.72	16.69	16.87	12.3				
RPM	9.2	22.16%	 169,798,100 	41.51	50.71	51.82	37.8				
RPT	3	19.06%	 112,332,900 	15.74	18.74	18.99	15.35				
RPT-D	8.36	14.27%	 2,094,900 	58.57	66.93	67.65	57.62				
RQI	2.71	28.59%	 64,483,200 	9.48	12.19	12.32	9.47				
RRC	-30.86	-36.60%	 506,281,400 	84.31	53.45	93.7	52.28				
RRTS	-3.6	-13.36%	 66,126,600 	26.95	23.35	29.54	19.89				
RS	-14.57	-19.21%	 134,502,400 	75.84	61.27	76.12	57.14				
RSG	7.05	21.23%	 419,885,200 	33.2	40.25	40.89	31.53				
RSO	-0.89	-15.01%	 242,498,300 	5.93	5.04	6.08	4.79				
RSO-A	-0.13	-0.55%	 1,988,000 	23.53	23.4	25	23.36				
RSO-B	0.09	0.41%	 5,736,900 	21.98	22.07	24.85	21.98				
RSO-C	-2.11	-8.53%	 4,948,500 	24.75	22.64	24.95	22.35				
RSPP	4.99	24.76%	 199,598,200 	20.15	25.14	32.88	19.59				
RST	-2.46	-20.13%	 34,082,200 	12.22	9.76	12.35	7.54				
RT	-0.09	-1.30%	 158,460,000 	6.93	6.84	8.35	5.17				
RTEC	-1.51	-12.86%	 48,293,400 	11.74	10.23	12.2	8.22				
RTN	17.47	19.26%	 445,759,300 	90.7	108.17	110.47	88.13				
RUBI	-3.95	-19.66%	 67,642,300 	20.09	16.14	22.24	9.05				
RVT	-1.68	-10.49%	 48,820,600 	16.01	14.33	16.22	13.63				
RWT	0.33	1.70%	 127,898,300 	19.37	19.7	21.8	16.23				
RXN	1.2	4.44%	 165,725,000 	27.01	28.21	30.82	25.4				
RY	1.84	2.74%	 128,221,200 	67.23	69.07	75.9	61.42				
RYAM	-16.45	-42.45%	 129,028,700 	38.75	22.3	43.63	21.68				
RYI	-0.37	-3.59%	 23,703,500 	10.3	9.93	14.02	9.63				
RYN	-14.16	-33.63%	 245,660,600 	42.1	27.94	48.71	25.91				
RZA	3.49	14.38%	 8,505,700 	24.27	27.76	28.44	24.27				
S	-6.6	-61.40%	 5,212,079,200 	10.75	4.15	10.75	3.81				
SA	0.25	3.42%	 147,875,500 	7.3	7.55	11.59	5.97				
SAH	2.56	10.46%	 84,339,300 	24.48	27.04	27.81	21.33				
SAIC	16.46	49.77%	 72,755,800 	33.07	49.53	52.13	32.64				
SALT	-96.96	-80.40%	 282,601,200 	120.6	23.64	126.96	22.92				
SAM	47.75	19.75%	 15,681,000 	241.79	289.54	297.78	203.81				
SAN	-0.74	-8.16%	 1,890,900,900 	9.07	8.33	10.75	8.21				
SAN-A	0.73	2.96%	 3,728,100 	24.63	25.36	26.24	24.63				
SAN-B	3.08	17.11%	 7,394,700 	18	21.08	22.05	18				
SAN-C	1.68	6.91%	 2,547,400 	24.3	25.98	27.06	24.26				
SAN-I	1.78	7.62%	 1,599,700 	23.37	25.15	25.83	23.3				
SAP	-17.49	-20.07%	 260,269,500 	87.14	69.65	87.14	64.14				
SAQ	0.37	1.46%	 918,600 	25.39	25.76	25.8	25				
SAR	-0.8	-5.11%	 2,710,300 	15.65	14.85	16.56	14.44				
SB	-6.49	-62.40%	 144,329,300 	10.4	3.91	11.43	3.86				
SB-B	-0.5	-1.95%	 767,100 	25.7	25.2	27.5	25.1				
SB-C	-7.89	-31.32%	 3,173,800 	25.19	17.3	25.45	16.61				
SB-D	-7.31	-29.37%	 2,950,900 	24.89	17.58	24.89	16.9				
SBGL	2.76	57.38%	 212,908,500 	4.81	7.57	11.09	4.69				
SBH	0.51	1.69%	 364,688,900 	30.23	30.74	31.65	24.14				
SBNA	-2.98	-12.09%	 1,387,100 	24.65	21.67	26.58	20.35				
SBNB	-1.04	-4.16%	 510,700 	24.99	23.95	25.09	22.73				
SBR	-14.78	-29.23%	 7,239,500 	50.56	35.78	63.48	35.59				
SBS	-5.05	-44.53%	 643,777,900 	11.34	6.29	11.34	5.86				
SBW	-0.77	-6.32%	 10,093,000 	12.18	11.41	13.22	10.75				
SBY	0.57	3.56%	 79,614,600 	15.99	16.56	16.96	14.82				
SC	-5.59	-22.18%	 513,247,200 	25.2	19.61	25.9	16.85				
SCCO	-0.51	-1.78%	 479,940,100 	28.71	28.2	33.54	26.08				
SCD	0.96	6.08%	 13,657,300 	15.8	16.76	18.2	14.92				
SCE-F	4.4	21.89%	 15,994,700 	20.1	24.5	25.02	20.1				
SCE-G	4.3	23.32%	 10,058,200 	18.44	22.74	23.45	18.44				
SCE-H	1.49	5.97%	 9,015,400 	24.96	26.45	27.21	24.96				
SCG	13.47	28.70%	 209,598,900 	46.93	60.4	63.18	45.67				
SCH-B	3.61	16.42%	 11,483,000 	21.99	25.6	25.63	21.99				
SCHW	4.19	16.12%	 1,780,338,500 	26	30.19	30.78	23.65				
SCI	4.57	25.21%	 363,391,400 	18.13	22.7	23.22	16.82				
SCL	-25.55	-38.93%	 17,246,900 	65.63	40.08	66.47	37.02				
SCM	-3.17	-21.20%	 14,499,500 	14.95	11.78	15.06	11.78				
SCQ	-0.27	-1.06%	 865,300 	25.4	25.13	26.5	24.8				
SCS	2.09	13.18%	 139,534,400 	15.86	17.95	18.52	13.87				
SCX	5.36	36.79%	 4,075,200 	14.57	19.93	19.99	13.15				
SD	-4.25	-70.02%	 2,562,020,200 	6.07	1.82	7.34	1.64				
SDLP	-14.77	-47.65%	 105,402,400 	31	16.23	35.1	14.57				
SDR	-4.96	-55.54%	 93,730,500 	8.93	3.97	10.03	3.83				
SDRL	-29.14	-70.93%	 1,769,441,400 	41.08	11.94	41.08	10.66				
SDT	-6.23	-67.35%	 59,775,700 	9.25	3.02	10.47	3.02				
SE	0.68	1.91%	 782,461,500 	35.62	36.3	43	33.09				
SEAS	-10.87	-37.78%	 410,330,600 	28.77	17.9	35.11	15.43				
SEE	8.38	24.61%	 474,350,700 	34.05	42.43	43.47	29.86				
SEM	2.79	24.03%	 197,419,300 	11.61	14.4	16.05	10.21				
SEMG	3.16	4.84%	 119,960,000 	65.23	68.39	88.65	60.34				
SEP	11.62	25.62%	 57,936,700 	45.35	56.97	58.88	42.13				
SERV	8.82	49.14%	 86,579,800 	17.95	26.77	27.3	17.57				
SF	3.1	6.47%	 89,700,600 	47.92	51.02	51.85	42.65				
SFE	-0.27	-1.34%	 20,400,200 	20.09	19.82	22.2	17.64				
SFL	-2.26	-13.80%	 136,433,600 	16.38	14.12	19.82	13.11				
SFS	3.72	30.97%	 33,111,700 	12.01	15.73	16.53	12.01				
SFUN	-9.092	-55.16%	 1,363,285,500 	16.482	7.39	19.4	6.83				
SGF	-0.85	-6.66%	 3,971,200 	12.77	11.92	13.37	11.7				
SGM	-4.57	-27.65%	 22,104,100 	16.53	11.96	17	11.55				
SGU	0.85	16.19%	 19,179,100 	5.25	6.1	6.9	5.25				
SGY	-177.1	-51.20%	 255,662,900 	345.9	168.8	490.5	132.4				
SGZA	5.23	26.45%	 7,635,400 	19.77	25	25	19.77				
SHG	-5.31	-11.62%	 12,904,200 	45.7	40.39	52.44	39.44				
SHI	0.79	2.77%	 3,610,400 	28.54	29.33	35.25	22.82				
SHLX	7.43	22.15%	 57,192,600 	33.55	40.98	40.98	31.95				
SHO	3.11	23.21%	 426,358,000 	13.4	16.51	17.17	12.46				
SHW	79.54	43.35%	 152,899,900 	183.5	263.04	264.93	175.6				
SID	-4.12	-66.45%	 1,310,262,500 	6.2	2.08	6.2	1.66				
SIG	52.87	67.18%	 261,616,000 	78.7	131.57	132.12	70.12				
SIX	6.33	17.19%	 201,301,300 	36.82	43.15	43.24	33.15				
SJI	1.485	5.31%	 37,888,400 	27.98	29.465	30.61	26.005				
SJM	-2.64	-2.55%	 161,298,000 	103.62	100.98	107.53	91.81				
SJR	2.65	10.89%	 74,863,100 	24.34	26.99	27.36	21.91				
SJT	-2.49	-14.87%	 25,926,500 	16.74	14.25	20.15	13.81				
SJW	2.33	7.82%	 11,626,700 	29.79	32.12	32.87	25.64				
SKM	2.39	9.71%	 228,174,600 	24.62	27.01	31.75	20.76				
SKT	4.94	15.43%	 177,155,800 	32.02	36.96	37.65	32.02				
SKX	7.3734	66.77%	 212,737,000 	11.0433	18.4167	21.3633	8.9667				
SLB	-4.7	-5.22%	 1,773,757,800 	90.11	85.41	117.95	79.9				
SLCA	-8.42	-24.68%	 547,258,700 	34.11	25.69	71.95	23.69				
SLF	0.73	2.07%	 59,277,400 	35.33	36.06	38.81	31.92				
SLG	26.64	28.84%	 160,076,800 	92.38	119.02	123.1	90.96				
SLG-I	4.31	20.23%	 7,464,600 	21.31	25.62	26.06	21.31				
SLRA	3.03	15.04%	 2,545,000 	20.15	23.18	24.75	20.15				
SLTB	-5.53	-22.18%	 870,800 	24.93	19.4	25.71	16.99				
SLW	0.14	0.69%	 1,156,261,200 	20.19	20.33	27.25	17.05				
SM	-44.53	-53.58%	 310,044,900 	83.11	38.58	89.58	30.17				
SMFG	-3.21	-30.60%	 371,004,800 	10.49	7.28	10.49	6.96				
SMG	0.1	0.16%	 78,424,300 	62.22	62.32	63.3	53.09				
SMI	0.62	15.90%	 37,951,000 	3.9	4.52	5.46	3.76				
SMLP	1.35	3.68%	 32,345,200 	36.65	38	56.12	33.21				
SMM	0.25	1.05%	 10,700,300 	23.73	23.98	31.3	21.97				
SMP	1.32	3.59%	 21,416,300 	36.8	38.12	45.45	30.84				
SN	-15.22	-62.10%	 441,838,300 	24.51	9.29	38.13	6.48				
SNA	27.22	24.85%	 83,471,700 	109.52	136.74	139.35	97.23				
SNE	3.18	18.39%	 653,473,300 	17.29	20.47	22.16	15.25				
SNN	8.044	28.03%	 63,265,000 	28.696	36.74	38.908	28.336				
SNOW	0.04	0.34%	 41,607,800 	11.9	11.94	14.27	8.94				
SNP	-1.16	-1.41%	 43,184,600 	82.17	81.01	105.28	74.53				
SNR	-2.85	-14.77%	 36,286,500 	19.3	16.45	19.3	16.45				
SNV	1.89	7.50%	 1,029,770,800 	25.2	27.09	27.51	21.84				
SNV-C	1.55	5.73%	 4,531,300 	27.05	28.6	29.25	26.84				
SNX	10.76	15.96%	 58,432,400 	67.4	78.16	78.16	52.36				
SNY	-8.02	-14.95%	 416,609,200 	53.63	45.61	57.29	44.4				
SO	8	19.46%	 1,209,007,900 	41.11	49.11	50.88	40.4				
SOL	-2.04	-59.13%	 576,961,800 	3.45	1.41	4.29	1.24				
SON	1.98	4.75%	 119,197,200 	41.72	43.7	44.5	37.55				
SOR	4.31	6.42%	 3,090,000 	67.1	71.41	72.11	60.58				
SOV-C	0.14	0.55%	 606,500 	25.39	25.53	26.78	25.22				
SPA	0.39	1.40%	 12,445,500 	27.95	28.34	33.36	23.12				
SPB	25.13	35.62%	 62,551,600 	70.55	95.68	97.64	67.9				
SPE	-2.08	-11.92%	 7,881,600 	17.45	15.37	17.45	15.19				
SPG	29.95	19.68%	 340,296,700 	152.16	182.11	187.46	150.62				
SPG-J	9.39	15.52%	 230,200 	60.5	69.89	74.69	60.47				
SPH	-3.67	-7.83%	 44,606,100 	46.9	43.23	47.68	40.09				
SPLP	0.31	1.79%	 4,274,500 	17.35	17.66	18.55	15.65				
SPN	-6.46	-24.28%	 587,927,200 	26.61	20.15	36.69	17.19				
SPR	8.96	26.29%	 361,937,800 	34.08	43.04	45.32	26.51				
SPXX	-0.27	-1.85%	 332,600 	14.57	14.3	14.64	14.3				
SQM	-2	-7.73%	 142,246,700 	25.88	23.88	33.1	21.54				
SQNS	-0.81	-40.50%	 40,481,200 	2	1.19	3.27	1.19				
SR	-3.62	-52.62%	 5,025,500 	6.88	3.26	11.63	3.01				
SRC	2.06	20.96%	 1,051,473,800 	9.83	11.89	12.02	9.83				
SRE	21.6	24.06%	 281,353,500 	89.76	111.36	115.85	88.44				
SRF	-9.1	-53.62%	 20,064,200 	16.97	7.87	21.07	7.69				
SRI	0.11	0.86%	 30,282,800 	12.75	12.86	13.12	8.8				
SRLP	5.21	28.56%	 11,451,300 	18.24	23.45	26.66	17.85				
SRT	3.26	50.23%	 4,355,300 	6.49	9.75	9.76	6.34				
SRV	-2.12	-26.43%	 30,218,000 	8.02	5.9	9.16	5.9				
SSD	-2.13	-5.80%	 43,784,500 	36.73	34.6	36.94	29.04				
SSI	-1.52	-6.84%	 100,059,300 	22.22	20.7	25.17	15.74				
SSL	-11.48	-23.22%	 56,992,700 	49.45	37.97	60.8	33.18				
SSNI	-12.57	-59.86%	 88,031,900 	21	8.43	23.5	6.9				
SSP	0.63	2.90%	 86,420,600 	21.72	22.35	23.18	15.34				
SSTK	-14.53	-17.37%	 74,259,600 	83.63	69.1	102.84	62.51				
SSW	-4.93	-21.48%	 46,984,900 	22.95	18.02	24.31	17.7				
SSW-D	0.7	2.80%	 5,030,500 	24.96	25.66	27.3	24.5				
SSW-E	0.45	1.80%	 7,747,800 	24.97	25.42	26.81	24.45				
SSWN	-0.47	-1.86%	 4,245,100 	25.27	24.8	25.85	24.42				
ST	13.64	35.18%	 294,468,600 	38.77	52.41	53.7	36.78				
STA-B	4.85	23.28%	 2,218,400 	20.83	25.68	25.68	20.61				
STA-D	1.11	4.65%	 1,494,300 	23.89	25	25.83	23.31				
STA-E	1.33	5.69%	 4,185,700 	23.39	24.72	25.35	22.82				
STA-F	1.92	8.45%	 2,516,700 	22.73	24.65	25.17	22.71				
STA-G	1.41	6.17%	 1,293,200 	22.84	24.25	25	22.52				
STA-I	1.32	5.77%	 3,102,000 	22.88	24.2	24.99	22.5				
STAG	4.11	20.16%	 97,342,200 	20.39	24.5	25.06	20.03				
STAR	-0.62	-4.34%	 162,493,600 	14.27	13.65	15.76	12.3				
STAY	-6.95	-26.47%	 131,399,600 	26.26	19.31	26.57	17.63				
STC	4.77	14.78%	 37,478,400 	32.27	37.04	37.5	27.13				
STE	16.8	34.96%	 91,411,100 	48.05	64.85	67.71	43.58				
STI	5.09	13.83%	 815,114,200 	36.81	41.9	42.69	34.73				
STI-A	2.9	15.63%	 4,523,600 	18.55	21.45	22.34	18.55				
STI-E	3.01	14.33%	 17,908,900 	21	24.01	24.51	21				
STI.A	2.05	20.81%	 254,400 	9.85	11.9	12	7.07				
STI.B	0.88	17.19%	 4,565,800 	5.12	6	6.55	3.43				
STJ	3.08	4.97%	 483,712,800 	61.95	65.03	70.46	56.74				
STK	4.54	31.55%	 19,269,400 	14.39	18.93	19.5	14.23				
STL	1.01	7.55%	 72,638,800 	13.37	14.38	14.49	11.05				
STM	-0.53	-6.63%	 217,899,800 	8	7.47	9.96	6.37				
STN	-3.58	-11.55%	 3,669,200 	31	27.42	34.71	25.34				
STNG	-3.1	-26.29%	 493,192,900 	11.79	8.69	11.81	6.74				
STO	-6.52	-27.02%	 460,485,300 	24.13	17.61	31.91	15.82				
STON	0.25	0.98%	 31,598,600 	25.52	25.77	26.87	23.39				
STOR	2.11	10.82%	 26,535,600 	19.5	21.61	22.04	19.5				
STT	5.11	6.96%	 599,434,400 	73.39	78.5	80.33	63.19				
STT-C	2.23	10.77%	 12,547,300 	20.7	22.93	24.68	20.7				
STT-D	0.65	2.58%	 32,740,700 	25.21	25.86	26.4	25.2				
STT-E	0.26	1.04%	 7,494,900 	24.98	25.24	25.24	24.85				
STV	1.32	75.86%	 89,697,300 	1.74	3.06	4.94	1.74				
STWD	19.3523	497.78%	 509,429,200 	3.8877	23.24	24.52	3.8877				
STZ	27.79	39.49%	 322,606,400 	70.38	98.17	100.09	68.61				
STZ.B	29.52	42.18%	 110,300 	69.98	99.5	100.53	68.51				
SU	-3.27	-9.33%	 934,996,000 	35.05	31.78	43.17	26.9				
SUI	17.82	41.79%	 57,074,600 	42.64	60.46	63.97	41.98				
SUI-A	2.13	9.04%	 1,897,900 	23.55	25.68	26	23.26				
SUN	3.57	7.73%	 11,162,000 	46.2	49.77	49.77	43.74				
SUP	-0.84	-4.07%	 26,341,600 	20.63	19.79	21.71	17.09				
SVU	2.41	33.06%	 856,033,600 	7.29	9.7	9.86	5.52				
SWC	2.4	19.45%	 521,343,100 	12.34	14.74	19.23	11.91				
SWFT	6.42	28.91%	 519,143,400 	22.21	28.63	29.11	19.15				
SWH	14.84	14.42%	 6,213,200 	102.9	117.74	120.61	100.39				
SWJ	3.88	18.15%	 17,855,100 	21.38	25.26	25.55	21.38				
SWK	15.39	19.07%	 292,564,800 	80.69	96.08	97.36	75.64				
SWM	-9.17	-17.82%	 46,010,800 	51.47	42.3	51.47	37.44				
SWN	-12.04	-30.61%	 1,242,554,900 	39.33	27.29	48.93	27.24				
SWX	5.9	10.55%	 48,722,100 	55.91	61.81	64.04	47.62				
SWZ	-2.81	-20.14%	 16,104,000 	13.95	11.14	14.76	11.14				
SXC	-3.47	-15.21%	 117,602,500 	22.81	19.34	24.42	17.93				
SXCP	0.03	0.11%	 16,059,900 	27.1	27.13	31.82	24.75				
SXE	-2.13	-11.81%	 27,006,400 	18.03	15.9	23.94	12.46				
SXI	14.38	22.87%	 14,513,600 	62.88	77.26	86.25	53.29				
SXL	4.04	10.70%	 110,950,400 	37.74	41.78	51.13	36.6				
SXT	11.82	24.36%	 57,463,700 	48.52	60.34	62.98	46.74				
SYF	6.75	29.35%	 227,944,600 	23	29.75	30.5	22.93				
SYK	19.19	25.54%	 369,786,000 	75.14	94.33	96.61	74.63				
SYT	-15.7	-19.64%	 78,744,900 	79.94	64.24	79.94	59.27				
SYX	2.25	20.00%	 6,876,800 	11.25	13.5	18.25	10.86				
SYY	3.59	9.94%	 755,913,200 	36.1	39.69	40.91	34.51				
SZC	-3.72	-14.86%	 6,629,200 	25.04	21.32	29.34	20.2				
T	-1.57	-4.47%	 6,224,464,300 	35.16	33.59	36.74	31.86				
TAC	-3.62	-28.55%	 36,544,000 	12.68	9.06	13.64	8.4				
TAHO	-2.77	-16.65%	 35,978,400 	16.64	13.87	27.31	11.43				
TAP	18.37	32.72%	 342,331,600 	56.15	74.52	77.75	51.32				
TAP.A	46.22	83.79%	 117,900 	55.16	101.38	102.4	51.64				
TARO	49.29	49.84%	 18,536,000 	98.9	148.19	164.24	98.52				
TBI	-3.53	-13.69%	 60,461,400 	25.78	22.25	31.21	20.2				
TCAP	-7.36	-26.62%	 67,092,600 	27.65	20.29	29.19	18.26				
TCB	-0.36	-2.22%	 274,132,100 	16.25	15.89	17.19	14.26				
TCB-B	1.53	6.20%	 2,358,600 	24.67	26.2	27.08	24.67				
TCB-C	3.78	17.79%	 2,044,500 	21.25	25.03	25.2	21.25				
TCB.W	-0.69	-20.91%	 401,200 	3.3	2.61	3.64	2.1				
TCCA	1.46	6.13%	 1,394,600 	23.81	25.27	25.78	23.77				
TCI	0.86	9.11%	 1,023,700 	9.44	10.3	16.98	8.8				
TCK	-12.37	-47.56%	 667,570,900 	26.01	13.64	26.09	11.07				
TCO	12.5	19.56%	 104,716,800 	63.92	76.42	80.06	63.34				
TCO-J	4.63	22.24%	 4,483,500 	20.82	25.45	26.4	20.82				
TCO-K	5.05	25.38%	 4,433,100 	19.9	24.95	25.65	19.9				
TCP	22.79	47.06%	 54,355,400 	48.43	71.22	76.59	45.52				
TCPI	-4.28	-41.04%	 18,701,200 	10.43	6.15	11	5.03				
TCRX	0.79	3.16%	 296,100 	25.02	25.81	26.22	25.02				
TCS	-27.48	-58.96%	 125,462,600 	46.61	19.13	46.61	15.66				
TD	0.66	1.40%	 241,067,600 	47.12	47.78	53.2	42.97				
TDA	2.57	13.29%	 6,725,700 	19.34	21.91	23.69	19.34				
TDC	-1.81	-3.98%	 510,327,000 	45.49	43.68	49.19	39.54				
TDE	2.23	9.85%	 7,446,200 	22.64	24.87	25.72	22.64				
TDF	-1.84	-7.11%	 13,832,000 	25.88	24.04	28.2	22.38				
TDG	35.33	21.94%	 102,377,100 	161.02	196.35	200.61	159.57				
TDI	1.86	8.13%	 1,758,800 	22.87	24.73	25.45	22.87				
TDJ	1.56	6.75%	 8,810,500 	23.1	24.66	26.29	23.1				
TDS	-0.53	-2.06%	 155,144,400 	25.78	25.25	27.84	22.23				
TDW	-26.86	-45.32%	 166,745,500 	59.27	32.41	60.07	28.62				
TDY	10.88	11.84%	 40,691,700 	91.86	102.74	108.5	88.48				
TEF	-2.13	-13.04%	 291,421,800 	16.34	14.21	17.4	13.99				
TEI	-2.31	-16.92%	 41,744,000 	13.65	11.34	14.54	10.86				
TEL	8.14	14.77%	 453,560,000 	55.11	63.25	65	51.47				
TEN	0.04	0.07%	 158,188,700 	56.57	56.61	68.6	47.93				
TEO	2.11	12.24%	 44,093,700 	17.24	19.35	25.09	14.78				
TEP	18.7	71.92%	 35,204,200 	26	44.7	46.36	25.67				
TER	2.17	12.32%	 675,710,400 	17.62	19.79	20.72	16.16				
TEVA	17.43	43.49%	 1,263,509,200 	40.08	57.51	58.72	39.88				
TEX	-14.11	-33.60%	 489,971,000 	41.99	27.88	44.74	25.66				
TFX	20.96	22.33%	 60,482,300 	93.86	114.82	119.15	90.94				
TG	-6.32	-21.94%	 17,554,100 	28.81	22.49	28.81	16.76				
TGH	-5.9	-14.67%	 42,031,000 	40.22	34.32	40.22	29.25				
TGI	-8.85	-11.63%	 134,826,700 	76.07	67.22	78.97	59.81				
TGP	0.29	0.68%	 51,166,200 	42.71	43	47.19	35.42				
TGS	1.33	61.29%	 59,308,000 	2.17	3.5	3.8	1.83				
TGT	12.64	19.98%	 1,364,594,100 	63.27	75.91	75.91	55.07				
THC	8.55	20.30%	 445,433,500 	42.12	50.67	63.27	38.75				
THG	11.61	19.44%	 54,488,300 	59.71	71.32	73.3	53.14				
THGA	4.14	19.85%	 4,876,400 	20.86	25	25	20.86				
THO	0.64	1.16%	 84,318,500 	55.23	55.87	64.16	49.03				
THQ	0.05	0.25%	 16,927,300 	20	20.05	20.54	17.01				
THR	-3.14	-11.49%	 34,874,000 	27.33	24.19	28.56	21.59				
THS	16.61	24.10%	 71,161,700 	68.92	85.53	87.95	63.59				
TI	0.58	5.82%	 37,599,700 	9.96	10.54	13.41	9.55				
