Ticker	Yearly Change	Percentage Charge	Stock Volume	Quote at BoY	Quote at EoY	LTM_Max	LTM_Min			Ticker	Value
MXL	7.07	48.00%	 283,882,000 	14.73	21.8	22.7	13.49				
MYC	-0.55	-3.48%	 11,312,200 	15.82	15.27	17.83	14.75				
MYCC	-3.92	-21.46%	 166,136,900 	18.27	14.35	18.27	9.8				
MYD	-0.73	-4.91%	 27,281,900 	14.87	14.14	16.33	13.69				
MYE	0.98	7.36%	 17,505,300 	13.32	14.3	15.73	10.35				
MYF	-0.74	-4.73%	 9,326,800 	15.65	14.91	17.26	14.49				
MYI	-1.08	-7.33%	 34,978,400 	14.73	13.65	15.86	13.3				
MYJ	-0.15	-0.97%	 6,178,800 	15.47	15.32	17.62	15.25				
MYN	-0.83	-6.14%	 21,572,000 	13.52	12.69	14.6	12.53				
MYOV	-0.82	-6.18%	 13,426,800 	13.26	12.44	14.25	10.45				
MZF	-0.64	-4.65%	 4,781,500 	13.76	13.12	15	12.78				
NAC	-1.34	-8.66%	 53,071,300 	15.48	14.14	17.18	13.87				
NAD	-0.59	-4.05%	 65,378,300 	14.55	13.96	15.94	13.29				
NADL	0.71	28.86%	 51,170,900 	2.46	3.17	7.82	1.45				
NAN	-0.81	-5.69%	 15,840,700 	14.23	13.42	15.9	13.19				
NAO	-2.52	-47.82%	 26,882,200 	5.27	2.75	5.69	2.6				
NAP	-0.69	-6.02%	 24,576,500 	11.47	10.78	14.04	6.77				
NAT	-7.14	-45.95%	 435,394,500 	15.54	8.4	16	7.66				
NAV	22.53	254.86%	 330,514,200 	8.84	31.37	32.2	6.23				
NAV-D	8.36	293.33%	 186,800 	2.85	11.21	15	1.95				
NAZ	-1.2	-7.90%	 5,086,500 	15.19	13.99	17.4	13.53				
NBB	0.54	2.69%	 25,440,500 	20.09	20.63	23.3	19.85				
NBD	0.64	3.15%	 6,206,100 	20.29	20.93	23.42	20.13				
NBHC	10.52	49.23%	 52,366,000 	21.37	31.89	32.12	18.65				
NBL	5.13	15.58%	 1,066,464,500 	32.93	38.06	41.64	25.72				
NBLX	9.8	37.40%	 21,244,600 	26.2	36	38.31	26.2				
NBR	7.89	92.71%	 2,002,553,500 	8.51	16.4	17.49	5.53				
NC	48.35	114.57%	 5,217,400 	42.2	90.55	97.55	42.2				
NCA	-0.45	-4.14%	 14,233,400 	10.88	10.43	11.45	9.9				
NCB	-2.47	-13.39%	 888,000 	18.44	15.97	19.57	15.8				
NCI	10.12	63.01%	 57,782,200 	16.06	26.18	27.61	14.13				
NCR	16.1	65.82%	 318,863,800 	24.46	40.56	41.75	19.08				
NCS	3.24	26.11%	 121,981,400 	12.41	15.65	17.85	9.17				
NCT	0.1	2.45%	 85,932,500 	4.08	4.18	4.81	2.9				
NCT-B	1.62	6.75%	 1,312,500 	24.01	25.63	26.45	16.66				
NCT-C	3.67	17.07%	 492,700 	21.5	25.17	25.87	14.5				
NCT-D	2.86	12.80%	 657,600 	22.35	25.21	25.57	14.25				
NCV	0.84	15.16%	 98,947,600 	5.54	6.38	6.83	4.51				
NCZ	0.66	13.07%	 87,261,100 	5.05	5.71	6.03	4.03				
NDP	5.22	46.28%	 19,303,700 	11.28	16.5	16.51	7.92				
NDRO	1.02	41.98%	 16,151,500 	2.43	3.45	4.15	1.81				
NE	-4.63	-43.89%	 2,676,789,300 	10.55	5.92	13.56	4.64				
NEA	-0.51	-3.68%	 94,482,000 	13.85	13.34	15.21	13.03				
NEE	15.57	14.99%	 571,820,500 	103.89	119.46	130.89	103.57				
NEE-C	-0.84	-3.23%	 3,264,800 	26	25.16	27	25				
NEE-G	-1.34	-5.23%	 6,494,400 	25.6	24.26	26.6	23.51				
NEE-H	-1.62	-6.37%	 5,720,600 	25.45	23.83	26.28	22.89				
NEE-I	-2.97	-11.90%	 9,483,100 	24.95	21.98	26.54	21.23				
NEE-J	-2.99	-12.07%	 9,486,900 	24.77	21.78	26.19	21.15				
NEE-K	-2.93	-11.72%	 28,931,300 	25.01	22.08	25.94	21.21				
NEE-Q	4.42	8.37%	 20,566,100 	52.83	57.25	64.78	51.9				
NEE-R	-0.47	-0.95%	 17,435,700 	49.45	48.98	51.15	46.92				
NEFF	6.44	84.07%	 17,230,000 	7.66	14.1	15.1	3.83				
NEM	16.08	89.38%	 2,179,626,200 	17.99	34.07	45.86	16.31				
NEP	-4.31	-14.44%	 86,433,200 	29.85	25.54	31.73	23.97				
NEU	43.11	11.32%	 10,650,100 	380.73	423.84	442.62	324.89				
NEV	-1.71	-10.88%	 24,285,600 	15.71	14	17.26	13.85				
NEWM	-3.47	-17.83%	 102,788,500 	19.46	15.99	19.82	14.13				
NEWR	-8.18	-22.45%	 115,481,100 	36.43	28.25	38.54	20.83				
NFG	13.89	32.49%	 119,382,600 	42.75	56.64	59.45	40.04				
NFJ	0.22	1.78%	 66,523,200 	12.39	12.61	13.09	10.58				
NFX	7.94	24.39%	 922,169,600 	32.56	40.5	47.88	22.31				
NGG	-11.21	-16.12%	 153,286,900 	69.54	58.33	74.48	56.66				
NGL	9.96	90.22%	 257,116,800 	11.04	21	21.15	5.7				
NGL-A	7.77	39.36%	 7,506,700 	19.74	27.51	28.1	16.99				
NGS	9.85	44.17%	 11,103,500 	22.3	32.15	33.9	16.16				
NGVC	-8.48	-41.63%	 29,171,300 	20.37	11.89	21.99	10.6				
NGVT	28	104.24%	 94,396,300 	26.86	54.86	54.99	24.93				
NHA	-0.08	-0.80%	 5,417,000 	10	9.92	10.31	9.82				
NHF	2.33	11.40%	 23,261,200 	20.44	22.77	23.06	16.9				
NHI	13.3	21.85%	 63,547,800 	60.87	74.17	82.39	55.73				
NI	2.63	13.48%	 736,303,100 	19.51	22.14	26.77	19.46				
NID	-0.15	-1.17%	 32,716,600 	12.86	12.71	14.3	12.27				
NIE	0.46	2.56%	 21,224,800 	17.96	18.42	19.45	15.86				
NIM	-0.49	-4.79%	 5,831,300 	10.24	9.75	11	9.57				
NIQ	-0.58	-4.50%	 9,327,500 	12.88	12.3	13.96	12.17				
NJR	2.54	7.71%	 147,953,400 	32.96	35.5	38.71	31.07				
NKE	-11.67	-18.67%	 2,502,342,700 	62.5	50.83	64.9	49.62				
NKG	-0.78	-5.78%	 3,566,000 	13.5	12.72	14.8	12.61				
NKX	-1.05	-6.84%	 27,385,400 	15.36	14.31	17.32	13.87				
NL	5.11	168.09%	 8,813,400 	3.04	8.15	9.5	1.93				
NLS	1.78	10.65%	 104,112,800 	16.72	18.5	24.99	15.65				
NLSN	-4.65	-9.98%	 605,387,800 	46.6	41.95	55.81	41.95				
NLY	0.59	6.29%	 2,223,220,800 	9.38	9.97	11.25	8.69				
NLY-A	0.11	0.44%	 2,977,700 	24.93	25.04	26.7	24.1				
NLY-C	0.68	2.90%	 6,786,000 	23.42	24.1	25.96	23.16				
NLY-D	0.98	4.23%	 10,969,800 	23.16	24.14	26.18	22.72				
NLY-E	-1.45	-5.68%	 5,229,600 	25.55	24.1	25.93	23.96				
NM	-0.34	-19.43%	 265,750,000 	1.75	1.41	1.79	0.64				
NM-G	-3.22	-29.93%	 5,130,600 	10.76	7.54	10.76	2.65				
NM-H	-3.42	-32.82%	 11,452,700 	10.42	7	10.7	2.46				
NMBL	-1.28	-13.91%	 284,207,100 	9.2	7.92	9.34	5.73				
NMFC	1.08	8.29%	 83,413,800 	13.02	14.1	14.3	11.09				
NMI	-0.76	-6.34%	 3,651,100 	11.98	11.22	13.25	11.02				
NMK-B	3.95	4.29%	 67,900 	92	95.95	103.75	88.86				
NMK-C	3.74	4.02%	 36,000 	93.12	96.86	105	92.2				
NMM	-1.61	-53.31%	 176,973,100 	3.02	1.41	3.07	0.8				
NMR	0.35	6.31%	 125,703,800 	5.55	5.9	6.73	3.42				
NMS	1.1	7.54%	 2,040,700 	14.59	15.69	17.69	14.54				
NMT	-0.59	-4.30%	 3,374,800 	13.73	13.14	16.07	13.14				
NMY	-0.25	-1.97%	 11,561,400 	12.69	12.44	14.59	12.24				
NMZ	-2.19	-14.60%	 21,333,500 	15	12.81	15.12	12.7				
NNA	-1.31	-43.52%	 153,245,700 	3.01	1.7	3.01	1.2				
NNC	-0.16	-1.22%	 9,112,600 	13.1	12.94	14.99	12.83				
NNI	17.18	51.18%	 24,771,700 	33.57	50.75	55	28.81				
NNN	4.15	10.36%	 299,891,100 	40.05	44.2	53.46	39				
NNN-D	-1	-3.83%	 7,978,300 	26.11	25.11	26.61	25.01				
NNN-E	-1.69	-6.81%	 5,719,600 	24.8	23.11	27.13	22.8				
NNN-F	-3.24	-13.05%	 9,394,300 	24.82	21.58	24.82	20.77				
NNY	-0.56	-5.58%	 6,619,700 	10.04	9.48	10.63	9.32				
NOA	2.12	122.54%	 13,310,300 	1.73	3.85	4.1	1.43				
NOAH	-6	-21.48%	 66,917,100 	27.93	21.93	28.85	20.38				
NOC	43.77	23.18%	 267,309,600 	188.81	232.58	251.8	178.19				
NOK	-2.21	-31.48%	 3,429,408,200 	7.02	4.81	7.46	4.12				
NOM	-1.99	-11.71%	 206,400 	17	15.01	17.35	15.01				
NOMD	-2.73	-22.20%	 187,932,300 	12.3	9.57	12.79	6.49				
NORD	3.02	14.89%	 30,762,300 	20.28	23.3	24.3	15.17				
NOV	3.95	11.79%	 1,326,722,400 	33.49	37.44	40.32	26.34				
NOW	-12.22	-14.12%	 483,664,600 	86.56	74.34	87.91	47.14				
NP	22.77	36.47%	 22,477,900 	62.43	85.2	89.45	55.49				
NPK	23.54	28.41%	 7,670,100 	82.86	106.4	107.3	75.12				
NPO	23.52	53.65%	 35,905,000 	43.84	67.36	69.08	39.75				
NPTN	-0.05	-0.46%	 218,619,400 	10.86	10.81	18.22	8.04				
NPV	-0.63	-4.63%	 6,444,000 	13.6	12.97	15.15	12.65				
NQ	-0.42	-11.54%	 177,988,100 	3.64	3.22	5.22	3.14				
NQP	-0.62	-4.53%	 16,567,300 	13.7	13.08	15.66	12.91				
NR	2.22	42.05%	 200,491,900 	5.28	7.5	8.05	3.43				
NRE	0.76	6.44%	 120,613,700 	11.81	12.57	12.8	8.42				
NRF	-1.88	-11.04%	 706,687,200 	17.03	15.15	17.03	8.57				
NRF-A	1.73	7.33%	 2,005,900 	23.6	25.33	25.7	16.37				
NRF-B	1.98	8.61%	 8,526,700 	22.99	24.97	25.54	15.33				
NRF-C	1.82	7.67%	 3,418,300 	23.73	25.55	26.23	16.12				
NRF-D	2.52	10.98%	 7,193,200 	22.95	25.47	26.93	15.85				
NRF-E	2.08	8.81%	 10,108,500 	23.62	25.7	26.84	15.84				
NRG	0.49	4.16%	 1,484,607,500 	11.77	12.26	17.9	8.98				
NRK	-0.32	-2.44%	 42,150,200 	13.13	12.81	14.59	12.51				
NRP	19.6	154.33%	 31,984,500 	12.7	32.3	39.25	6.9				
NRT	-0.68	-9.34%	 4,778,300 	7.28	6.6	9.75	6.24				
NRZ	3.56	29.28%	 696,259,900 	12.16	15.72	16.36	9.86				
NS	9.7	24.19%	 95,620,200 	40.1	49.8	52.58	26.52				
NS-A	1.55	6.13%	 2,752,300 	25.3	26.85	26.89	25.3				
NSA	4.94	28.84%	 107,283,100 	17.13	22.07	22.5	16.12				
NSAM	2.78	22.90%	 540,522,900 	12.14	14.92	15.12	9.31				
NSC	23.48	27.76%	 435,556,000 	84.59	108.07	110.69	66.6				
NSH	7.75	36.64%	 28,293,900 	21.15	28.9	28.9	13.17				
NSL	1.02	17.68%	 36,449,700 	5.77	6.79	6.79	5.24				
NSM	4.69	35.08%	 182,441,400 	13.37	18.06	19.42	8.61				
NSP	22.8	47.35%	 57,625,900 	48.15	70.95	81.6	42.46				
NSR	9.43	39.34%	 174,848,300 	23.97	33.4	33.45	20.43				
NSS	5.08	24.52%	 12,858,700 	20.72	25.8	26.59	17.02				
NTB	6.69	27.03%	 18,277,900 	24.75	31.44	32.76	24.01				
NTC	-0.48	-3.76%	 7,560,000 	12.76	12.28	14.43	12.2				
NTG	1.72	9.91%	 47,308,000 	17.36	19.08	20.42	12.24				
NTL	11.12	74.43%	 2,741,800 	14.94	26.06	29.71	14.14				
NTP	1.61	27.81%	 23,010,600 	5.79	7.4	9.49	4.82				
NTT	2.33	5.86%	 81,794,700 	39.74	42.07	49.26	38.52				
NTX	-0.71	-4.92%	 3,956,300 	14.43	13.72	15.9	13.38				
NTZ	0.65	40.37%	 9,383,400 	1.61	2.26	2.3	1.36				
NUE	19.22	47.69%	 732,864,600 	40.3	59.52	66.75	34.86				
NUM	-0.35	-2.56%	 8,948,800 	13.69	13.34	15.65	13.12				
NUO	-0.73	-4.78%	 7,435,300 	15.26	14.53	17.05	14.45				
NUS	9.89	26.10%	 231,497,000 	37.89	47.78	65.89	28.13				
NUV	-0.62	-6.09%	 90,699,300 	10.18	9.56	10.86	9.35				
NUW	-1.6	-8.96%	 10,037,000 	17.86	16.26	19.5	16.02				
NVG	-0.84	-5.49%	 98,310,500 	15.3	14.46	16.54	13.9				
NVGS	-4.35	-31.87%	 82,154,900 	13.65	9.3	17.57	6.55				
NVO	-22.22	-38.26%	 628,024,800 	58.08	35.86	58.08	31.57				
NVR	26	1.58%	 6,532,600 	1643	1669	1830	1497.19				
NVRO	5.15	7.63%	 133,038,700 	67.51	72.66	104.94	48.34				
NVS	-13.2	-15.34%	 573,702,900 	86.04	72.84	86.21	67.59				
NVTA	-0.27	-3.29%	 42,717,400 	8.21	7.94	11.62	5.95				
NW-C	-0.27	-1.04%	 6,534,300 	25.9	25.63	26.72	24.38				
NWE	2.62	4.83%	 82,462,000 	54.25	56.87	63.33	52.47				
NWHM	-1.25	-9.65%	 18,561,900 	12.96	11.71	12.96	7.66				
NWL	0.57	1.29%	 1,216,412,400 	44.08	44.65	54.89	33.76				
NWN	9.19	18.16%	 37,236,800 	50.61	59.8	65.6	49.44				
NWY	-0.02	-0.87%	 34,419,500 	2.29	2.27	3.99	1.37				
NX	-0.55	-2.64%	 54,091,600 	20.85	20.3	21.35	15.45				
NXC	-0.93	-5.95%	 2,846,000 	15.63	14.7	17.95	14.59				
NXJ	-0.34	-2.52%	 23,104,700 	13.5	13.16	15.59	12.96				
NXN	-0.47	-3.43%	 2,104,000 	13.7	13.23	14.84	13				
NXP	-0.39	-2.73%	 9,184,200 	14.29	13.9	15.91	13.52				
NXQ	-0.37	-2.70%	 8,426,700 	13.68	13.31	15.05	13.01				
NXR	-0.37	-2.54%	 7,269,600 	14.54	14.17	15.87	13.77				
NXRT	9.25	70.66%	 32,794,500 	13.09	22.34	22.34	10.81				
NYC-U	-0.18	-0.36%	 2,494,700 	50	49.82	50.77	48.65				
NYCB	-0.41	-2.51%	 1,156,868,700 	16.32	15.91	17.3	13.78				
NYL.A	1.45	10.42%	 74,509,200 	13.91	15.36	17.5	10.05				
NYLD	1.04	7.05%	 158,348,800 	14.76	15.8	18.29	10.89				
NYRT	-1.38	-12.00%	 293,759,900 	11.5	10.12	11.5	8.94				
NYT	-0.12	-0.89%	 163,754,300 	13.42	13.3	14.1	10.8				
NYV	-1.29	-8.12%	 366,300 	15.89	14.6	16.14	14.54				
NZF	-1.03	-6.79%	 83,691,400 	15.17	14.14	16.26	13.69				
O	5.85	11.33%	 484,273,700 	51.63	57.48	72.14	51.17				
O-F	-1.34	-5.06%	 10,638,300 	26.49	25.15	26.72	25.05				
OA	-1.61	-1.80%	 143,221,600 	89.34	87.73	94.55	70.79				
OAK	-10.22	-21.42%	 78,157,700 	47.72	37.5	49.49	37.35				
OAK-A	5.4	30.68%	 1,762,900 	17.6	23	24	12.5				
OAKS	-0.49	-8.97%	 21,587,700 	5.46	4.97	6.17	3.96				
OAS	7.77	105.43%	 3,064,987,600 	7.37	15.14	16.55	4.29				
OB	3.64	29.33%	 22,395,600 	12.41	16.05	16.07	11.77				
OC	4.53	9.63%	 328,844,900 	47.03	51.56	56.03	40.52				
OCIP	1.22	17.11%	 9,001,300 	7.13	8.35	8.4	4.95				
OCN	-1.58	-22.67%	 760,028,500 	6.97	5.39	7.36	1.5				
ODC	1.38	3.75%	 3,194,000 	36.83	38.21	40.48	30.05				
OEC	6.25	49.60%	 20,132,800 	12.6	18.85	20.45	10.87				
OFC	9.39	43.01%	 213,342,200 	21.83	31.22	31.34	20.04				
OFC-L	-0.52	-2.02%	 3,074,300 	25.78	25.26	26.75	25.05				
OFG	5.78	78.96%	 128,017,800 	7.32	13.1	14.3	4.77				
OFG-A	7.79	44.19%	 530,300 	17.63	25.42	25.42	14.8				
OFG-B	6.49	34.82%	 711,300 	18.64	25.13	25.13	14.5				
OFG-D	6.12	34.79%	 641,100 	17.59	23.71	24.1	13.99				
OGE	7.16	27.23%	 304,694,500 	26.29	33.45	33.89	23.86				
OGS	13.79	27.49%	 63,680,900 	50.17	63.96	66.59	48.4				
OHI	-3.72	-10.63%	 467,453,200 	34.98	31.26	38.02	27.46				
OI	-0.01	-0.06%	 555,895,300 	17.42	17.41	20.18	12.06				
OIA	-0.12	-1.65%	 27,567,300 	7.29	7.17	8.29	7.06				
OIB.C	0.92	30.16%	 49,198,800 	3.05	3.97	6.1	1.06				
OII	-9.31	-24.81%	 451,778,800 	37.52	28.21	38.78	22.75				
OIS	11.75	43.12%	 216,182,000 	27.25	39	40.35	22.36				
OKE	32.75	132.81%	 682,326,400 	24.66	57.41	59.03	19.62				
OKS	12.88	42.75%	 226,053,800 	30.13	43.01	46.46	22.2				
OLN	8.35	48.38%	 735,030,500 	17.26	25.61	26.83	12.78				
OLP	3.66	17.05%	 11,253,200 	21.46	25.12	25.7	19.59				
OMAA	-3.52	-13.95%	 3,907,000 	25.24	21.72	25.24	20.87				
OMAM	-0.83	-5.41%	 67,247,300 	15.33	14.5	15.49	10.4				
OMC	9.45	12.49%	 417,281,500 	75.66	85.11	88.47	67.94				
OME	2.85	12.84%	 63,662,900 	22.2	25.05	25.81	15.94				
OMF	-19.4	-46.70%	 222,193,800 	41.54	22.14	41.54	16.9				
OMI	-0.69	-1.92%	 164,633,200 	35.98	35.29	41.2	31.94				
OMN	3.87	63.13%	 55,533,700 	6.13	10	10.37	4.69				
ONDK	-5.67	-55.05%	 127,531,800 	10.3	4.63	10.3	3.88				
OOMA	2.65	41.73%	 15,606,400 	6.35	9	9.75	5.84				
OPP	-1.54	-7.71%	 3,064,000 	19.98	18.44	20.07	18.17				
OPY	1.22	7.02%	 9,908,900 	17.38	18.6	19.35	13.71				
OR	-3.92	-28.74%	 20,182,000 	13.64	9.72	14.49	8.93				
ORA	17.15	47.02%	 38,188,600 	36.47	53.62	53.71	33.29				
ORAN	-1.49	-8.96%	 133,190,400 	16.63	15.14	18.3	13.99				
ORC	0.9	9.06%	 87,722,700 	9.93	10.83	11.16	8.23				
ORCL	1.92	5.26%	 3,486,127,200 	36.53	38.45	41.77	33.94				
ORI	0.37	1.99%	 459,021,500 	18.63	19	19.98	16.58				
ORN	5.78	138.61%	 36,878,900 	4.17	9.95	10.56	3.31				
OSB	9.24	57.71%	 2,645,500 	16.01	25.25	27.06	15.66				
OSG	-7.17	-65.18%	 64,396,500 	11	3.83	13.09	2.92				
OSK	25.57	65.50%	 222,510,700 	39.04	64.61	71.55	30.33				
OUT	3.04	13.93%	 227,950,000 	21.83	24.87	25.37	18.18				
OXM	-3.69	-5.78%	 44,869,900 	63.82	60.13	77.42	53.67				
OXY	3.62	5.35%	 1,182,237,300 	67.61	71.23	78.31	59.62				
OZM	-2.92	-46.87%	 261,790,900 	6.23	3.31	6.45	2.84				
P	-0.37	-2.76%	 1,957,803,900 	13.41	13.04	14.77	7.88				
PAA	9.19	39.78%	 729,050,800 	23.1	32.29	33.49	15.44				
PAC	-5.76	-6.52%	 19,616,400 	88.28	82.52	108.17	76.79				
PACD	-4.34	-51.67%	 157,515,600 	8.4	4.06	9	2.9				
PAG	9.5	22.44%	 197,463,400 	42.34	51.84	55.98	29.96				
PAGP	6.33	22.33%	 776,530,100 	28.35	34.68	41.01	15.96				
PAH	-3.02	-23.54%	 702,687,300 	12.83	9.81	12.83	5.55				
PAI	1.29	9.91%	 8,458,100 	13.02	14.31	15.9	12.56				
PAM	14.26	69.39%	 75,007,100 	20.55	34.81	36.69	18.38				
PANW	-51.09	-29.01%	 463,634,000 	176.14	125.05	176.14	115.69				
PAR	-1.15	-17.09%	 5,523,900 	6.73	5.58	6.86	4.35				
PAY	-10.29	-36.72%	 587,916,400 	28.02	17.73	29.6	15.04				
PAYC	7.86	20.89%	 196,103,700 	37.63	45.49	52.44	22.5				
PB	23.92	49.98%	 119,648,500 	47.86	71.78	73.2	33.73				
PBA	9.56	43.93%	 64,621,400 	21.76	31.32	31.96	18.96				
PBB	1.6	6.81%	 13,745,300 	23.5	25.1	25.89	19.49				
PBF	-8.93	-24.26%	 551,386,300 	36.81	27.88	37.67	19.82				
PBFX	-3.16	-14.79%	 18,478,900 	21.36	18.2	23.22	15.77				
PBH	0.62	1.20%	 117,941,200 	51.48	52.1	57.6	44.66				
PBI	-5.46	-26.44%	 447,851,200 	20.65	15.19	21.7	14.24				
PBI-B	-1.39	-5.16%	 5,968,900 	26.96	25.57	27.62	25.23				
PBR	5.81	135.12%	 7,046,073,400 	4.3	10.11	12.41	2.9				
PBR.A	5.41	159.12%	 2,949,949,700 	3.4	8.81	11.59	1.99				
PBT	2.65	52.37%	 27,194,700 	5.06	7.71	8.39	4.32				
PBYI	-47.7	-60.84%	 218,372,400 	78.4	30.7	78.4	21.87				
PCF	0.89	12.18%	 8,437,300 	7.31	8.2	8.23	6.54				
PCG	7.58	14.25%	 685,772,600 	53.19	60.77	65.39	51.29				
PCI	2.19	12.15%	 156,870,100 	18.03	20.22	20.62	16.71				
PCK	-0.72	-7.24%	 16,093,600 	9.94	9.22	11.21	9.08				
PCM	0.76	8.23%	 10,575,900 	9.24	10	10.45	8.59				
PCN	1.38	10.30%	 29,163,900 	13.4	14.78	15.88	12.66				
PCQ	-0.02	-0.13%	 13,202,200 	15.7	15.68	17.46	14.99				
PDI	0.34	1.24%	 55,990,900 	27.36	27.7	29.18	24.9				
PDM	2.03	10.75%	 180,569,200 	18.88	20.91	22.22	17.1				
PDS	1.51	38.32%	 661,714,500 	3.94	5.45	5.83	2.68				
PDT	1.94	14.15%	 37,967,700 	13.71	15.65	17.54	12.8				
PE	16.79	91.00%	 778,873,100 	18.45	35.24	38.27	15.66				
PEB	1.73	6.17%	 255,606,000 	28.02	29.75	31.38	21.99				
PEB-C	-1.02	-4.03%	 1,965,500 	25.29	24.27	26.69	23.25				
PEB-D	-1.63	-6.46%	 2,318,200 	25.25	23.62	28.87	23.62				
PEG	5.19	13.41%	 756,312,300 	38.69	43.88	47.32	38.42				
PEI	-2.91	-13.31%	 164,973,200 	21.87	18.96	25.52	16.7				
PEI-A	-0.52	-2.01%	 2,568,200 	25.81	25.29	26.5	25.04				
PEI-B	-0.65	-2.53%	 1,192,300 	25.65	25	26.71	24.3				
PEN	9.99	18.57%	 64,028,500 	53.81	63.8	79.39	42				
PEO	2.43	13.70%	 22,808,400 	17.74	20.17	20.77	14.99				
PEP	4.71	4.71%	 1,147,265,100 	99.92	104.63	109.96	93.77				
PER	-0.02	-0.67%	 49,564,200 	2.97	2.95	3.25	2.17				
PES	4.68	215.67%	 256,979,300 	2.17	6.85	7.05	1.06				
PF	10.99	25.88%	 297,010,400 	42.46	53.45	53.68	39.89				
PFD	1.57	12.15%	 8,330,500 	12.92	14.49	16.21	12.19				
PFE	0.2	0.62%	 7,884,783,000 	32.28	32.48	37.31	28.56				
PFG	12.88	28.63%	 431,999,700 	44.98	57.86	60.86	34.34				
PFGC	0.86	3.72%	 87,740,500 	23.14	24	27.9	20.29				
PFH	3.58	21.96%	 2,088,300 	16.3	19.88	20.5	15.95				
PFK	-0.13	-0.51%	 1,043,400 	25.51	25.38	26.88	25.16				
PFL	0.83	8.52%	 21,848,000 	9.74	10.57	10.81	8.84				
PFN	0.72	8.21%	 43,126,600 	8.77	9.49	9.72	8.01				
PFO	0.45	4.22%	 6,831,100 	10.67	11.12	12.75	10.1				
PFS	8.15	40.45%	 48,170,900 	20.15	28.3	28.7	17.93				
PFSI	1.29	8.40%	 28,179,600 	15.36	16.65	19.05	10.81				
PG	4.67	5.88%	 3,046,816,700 	79.41	84.08	90	74.98				
PGEM	3.71	29.59%	 44,354,600 	12.54	16.25	16.7	8.91				
PGH	0.69	94.52%	 307,814,300 	0.73	1.42	2	0.51				
PGP	-4.05	-22.35%	 14,707,400 	18.12	14.07	20.8	13.96				
PGR	3.7	11.64%	 829,191,800 	31.8	35.5	35.74	29.49				
PGRE	-2.11	-11.66%	 227,756,700 	18.1	15.99	18.25	14.38				
PGTI	-0.2	-1.72%	 583,200 	11.65	11.45	11.65	11.45				
PGZ	-0.72	-4.32%	 6,587,500 	16.68	15.96	18.29	14.65				
PH	43.02	44.36%	 309,274,100 	96.98	140	144.98	86.51				
PHD	1.02	9.40%	 20,704,700 	10.85	11.87	11.93	10.17				
PHG	5.12	20.12%	 379,207,000 	25.45	30.57	30.57	23.29				
PHH	-1.04	-6.42%	 144,326,300 	16.2	15.16	16.27	8.83				
PHI	-15.2	-35.56%	 29,529,500 	42.75	27.55	50	25.71				
PHK	0.99	12.10%	 140,778,400 	8.18	9.17	10.12	7.38				
PHM	0.56	3.14%	 1,397,753,900 	17.82	18.38	22.11	15.36				
PHT	0.68	7.14%	 23,301,500 	9.53	10.21	10.72	8.54				
PHX	7.39	45.73%	 9,735,000 	16.16	23.55	27.55	12.12				
PII	-3.56	-4.14%	 317,954,700 	85.95	82.39	101.03	69.61				
PIM	0.06	1.32%	 31,127,600 	4.55	4.61	4.61	4.09				
PIR	3.45	67.78%	 602,868,800 	5.09	8.54	9.49	3.78				
PIY	0.06	0.23%	 960,600 	25.74	25.8	29.26	25.2				
PJC	32.1	79.46%	 33,675,800 	40.4	72.5	77.45	32.64				
PJH	-1	-3.88%	 9,756,200 	25.76	24.76	27.15	24.13				
PJT	2.59	9.16%	 41,413,300 	28.29	30.88	31.58	21.74				
PK.P	0.9	3.10%	 1,622,900 	29	29.9	31	28.8				
PKD	0.78	42.86%	 141,640,400 	1.82	2.6	3.06	1.05				
PKE	3.59	23.84%	 13,830,300 	15.06	18.65	19.49	13.75				
PKG	21.77	34.53%	 262,348,400 	63.05	84.82	87.51	45.15				
PKI	-1.42	-2.65%	 181,204,000 	53.57	52.15	56.92	41.45				
PKO	1.99	9.40%	 16,831,400 	21.17	23.16	24.1	19.12				
PKX	17.19	48.61%	 91,425,900 	35.36	52.55	59.54	32.31				
PKY	6.62	42.35%	 193,804,400 	15.63	22.25	22.25	11.97				
PL-C	-0.84	-3.20%	 4,019,400 	26.25	25.41	26.87	24.49				
PL-E	-0.71	-2.74%	 3,016,100 	25.9	25.19	26.55	24.88				
PLD	9.87	23.00%	 769,218,800 	42.92	52.79	54.61	35.57				
PLNT	4.47	28.60%	 137,322,900 	15.63	20.1	24.54	13.26				
PLOW	12.58	59.71%	 32,957,700 	21.07	33.65	34.3	17.43				
PLT	7.34	15.48%	 50,767,700 	47.42	54.76	55.65	32.55				
PM	3.58	4.07%	 1,180,718,100 	87.91	91.49	103.63	85.8				
PMC	-9.85	-28.14%	 81,839,800 	35	25.15	35	19.99				
PMF	-1.06	-6.86%	 21,923,500 	15.45	14.39	17.41	13.98				
PML	-0.29	-2.32%	 41,271,500 	12.51	12.22	14.05	11.76				
PMM	-0.29	-3.94%	 36,981,400 	7.36	7.07	8.09	6.99				
PMO	-0.33	-2.69%	 24,721,600 	12.28	11.95	13.66	11.61				
PMT	1.11	7.27%	 165,793,000 	15.26	16.37	17.21	11.21				
PMX	-0.14	-1.22%	 26,807,800 	11.51	11.37	13.03	10.9				
PN	-2.06	-30.70%	 69,083,100 	6.71	4.65	9.82	3.65				
